Date,Headline
2019-07-26,"s&p 500, nasdaq hit record high on upbeat alphabet earnings, gdp data"
2019-07-26,"us stocks-s&p 500, nasdaq hit record high on upbeat alphabet earnings, gdp data"
2019-07-26,&quot;cloud killin&quot; it&quot;: wall street is raving about alphabet&quot;s monster quarter. here&quot;s what top analysts are saying. (googl)
2019-07-26,stock market news: alphabet roars higher; amazon underwhelms
2019-07-26,alphabet reports solid 2q19 earnings driven by momentum in google cloud
2019-07-26,"trump tweets on china issues for apple, google"
2019-07-26,alphabet (googl) surpasses q2 earnings &amp; revenue estimates
2019-07-26,"alphabet, intel earnings boost wall street at open"
2019-07-26,"us stocks snapshot-alphabet, intel earnings boost wall street at open"
2019-07-26,"thinking about trading options or stock in boeing, walt disney, alphabet, starbucks, or twitter?"
2019-07-26,"alphabet shares jump 9% on ad rebound, cloud promise"
2019-07-26,"top analyst upgrades and downgrades: alphabet, amazon, bank of america, citigroup, comcast, intel, nokia, starbucks and more"
2019-07-26,alphabet says to continue talks with doj in antitrust review
2019-07-26,alphabet soars on q2 results: etfs to benefit
2019-07-26,"stock market update: futures lifted by solid reports from alphabet, intel, starbucks"
2019-07-26,"stocks making the biggest moves premarket: twitter, amazon, alphabet, apple, intel & more"
2019-07-26,google-parent alphabet jumps on ad sales rebound
2019-07-26,"alphabet smashes expectations, announces $25 billion repurchase plan"
2019-07-26,"s&p 500, nasdaq notch another record close after strong earnings from alphabet, starbucks"
2019-07-26,alphabet&quot;s revenue rebounds; easing doubts on growth and boosting shares
2019-07-26,alphabet inc (googl) q2 2019 earnings call transcript
2019-07-26,update 4-alphabet&quot;s revenue rebounds; easing doubts on growth and boosting shares
2019-07-25,alphabet crushes second quarter earnings expectations
2019-07-25,google crushes second quarter earnings expectations
2019-07-25,"alphabet shares soar on new details into youtube, cloud growth"
2019-07-25,"update 3-alphabet shares soar on new details into youtube, cloud growth"
2019-07-25,loup ventures&quot; gene munster grades alphabet&quot;s latest earnings results
2019-07-25,alphabet and amazon rake in higher revenues
2019-07-25,alphabet second-quarter revenue beats estimates; shares soar
2019-08-30,alphabet (googl) stock sinks as market gains: what you should know
2019-08-30,marketwatch.com: ftc to settle with google&quot;s youtube over children&quot;s privacy for up to $200 million: reports
2019-08-30,google to pay up to $200 million to ftc on youtube probe: source
2019-08-30,update 1-google to pay up to $200 mln to ftc on youtube probe -source
2019-08-30,google to pay up to $200 million to ftc on youtube probe: politico
2019-08-30,google to pay up to $200 mln to ftc on youtube probe - politico
2019-08-30,"the zacks analyst blog highlights: alphabet, facebook, twitter, news corp and apple"
2019-08-30,"the zacks analyst blog highlights: netflix, amazon, apple, alphabet and facebook"
2019-08-30,"decker brands, lear, alphabet, tesla and baidu highlighted as zacks bull and bear of the day"
2019-08-30,huawei to push ahead with flagship phone launch --- with or without google services
2019-08-29,"zacks market edge highlights: facebook, amazon, apple, netflix and alphabet"
2019-08-29,"google&quot;s latest, explosive #metoo claims are yet another sign of a destructively permissive culture built up over years"
2019-08-28,google to move pixel smartphone production to vietnam: nikkei
2019-08-28,google to move pixel smartphone production to vietnam - nikkei
2019-08-27,what google and facebook investors should know about sanders&quot;s plans
2019-08-27,timeline: autonomous car pioneer levandowski faces criminal charges of stealing from alphabet
2019-08-27,timeline-autonomous car pioneer levandowski faces criminal charges of stealing from alphabet
2019-08-27,u.s. charges ex-alphabet engineer with stealing self-driving car secrets
2019-08-27,update 2-u.s. charges ex-alphabet engineer with stealing self-driving car secrets
2019-08-27,u.s. charges former alphabet engineer with stealing self-driving car secrets
2019-08-27,update 1-u.s. charges former alphabet engineer with stealing self-driving car secrets
2019-08-27,u.s. charges levandowski with stealing alphabet trade secrets
2019-08-27,google enters enterprise laptop space with dell partnership
2019-08-26,google makes its play for the next generation of gaming
2019-08-26,15 years on: google&quot;s best and worst acquisitions
2019-08-26,will google choose free speech or business?
2019-08-25,better robotaxi stock: alphabet or tesla?
2019-08-25,"inside scoop: the university of notre dame bought up netflix stock, and sold microsoft and alphabet"
2019-08-24,why is alphabet (googl) up 1.6% since last earnings report?
2019-08-23,google tells workers to cool it on politics at work
2019-08-23,google doesn&quot;t want staff debating politics at work anymore
2019-08-23,"zacks market edge highlights: google, cisco, aptinyx, uber and lyft"
2019-08-22,the wall street journal: news corp developing news platform that&quot;s an alternative to google news
2019-08-22,news corp developing &quot;knewz.com&quot; service to take on google news: wsj
2019-08-22,google is ditching its sweet tooth in android rebrand
2019-08-22,how young investors find the next google
2019-08-21,"pennant investors, lp buys aramark, pg&e corp, cision, sells athene holding, alphabet inc, ..."
2019-08-21,"doyle wealth management buys verizon communications inc, alphabet inc, amerisourcebergen corp, ..."
2019-08-21,"peak asset management, llc buys alphabet inc, sysco corp, wisdomtree international largecap ..."
2019-08-21,"imc-chicago, llc buys alphabet inc, amazon. ..."
2019-08-21,"first foundation advisors buys iqvia holdings inc, alphabet inc, o&quot;reilly automotive inc, sells ..."
2019-08-21,"google, apple, mozilla move to block kazakh surveillance system"
2019-08-21,"google, mozilla block kazakh surveillance moves"
2019-08-21,dxc partners google cloud to aid clients&quot; cloud migration
2019-08-20,"nordea investment management ab buys alphabet inc, cigna corp, w.w. ..."
2019-08-20,"southpoint capital advisors lp buys uber technologies inc, alphabet inc, take-two interactive ..."
2019-08-20,"cheviot value management, llc buys newmont goldcorp corp, alphabet inc, corteva inc, sells ..."
2019-08-20,"ancient art, l.p. buys upwork inc, redfin corp, zillow group inc, sells alphabet inc, charter ..."
2019-08-20,"manikay partners, llc buys anadarko petroleum corp, red hat inc, alphabet inc, sells the walt ..."
2019-08-20,"k2 principal fund, l.p. buys l3 technologies inc, replay acquisition corp, alphabet inc, sells ..."
2019-08-20,"the zacks analyst blog highlights: alphabet, apple, microsoft and amazon"
2019-10-01,could fitbit be a good fit for google parent alphabet?
2019-10-01,"facebook, google, amazon face another house inquiry: bloomberg"
2019-10-01,"facebook, google, amazon face another house inquiry - bloomberg"
2019-10-01,"amazon, facebook and google to face another house inquiry"
2019-09-30,better buy: amazon vs. google
2019-09-29,alphabet earnings: mark your calendar
2019-09-28,better buy: amazon vs. google
2019-09-27,youtube music: google&quot;s latest effort to take on spotify and apple
2019-09-27,21 reasons to buy alphabet stock on the google parent&quot;s 21st birthday
2019-09-26,explainer: advertising execs point to five ways google stifles business
2019-09-26,explainer-advertising execs point to five ways google stifles business
2019-09-26,"zacks market edge highlights: ulta, netflix, alphabet, funko and epam"
2019-09-26,"exclusive: texas signs ex-microsoft lawyer, others to aid in google antitrust probe"
2019-09-26,"texas signs ex-microsoft lawyer, others to aid in google antitrust probe"
2019-09-25,youtube ceo: splitting from google wouldn&quot;t do consumers any good     - cnet
2019-09-25,"walgreens, fedex express partner with google parent on drones"
2019-09-25,google play pass is a sad attempt to chase apple arcade
2019-09-25,google to stop showing news snippets for french users
2019-09-25,update 1-google to stop showing news snippets for french users
2019-09-25,google to change how news results appear in search for french users
2019-09-24,"starbucks, google score legal victories in europe; fiat has to pay up"
2019-09-24,"the zacks analyst blog highlights: apple, corning, amazon and alphabet"
2019-09-24,"the zacks analyst blog highlights: bristol-myers, lockheed, alphabet, allergan and kinder morgan"
2019-09-24,google launches play pass: a move to take on apple arcade?
2019-09-24,riverpark large growth fund - alphabet inc.
2019-09-24,"alphabet to invest eur 3b, expand data centers in europe"
2019-09-23,google launches its answer to apple arcade
2019-09-23,"top analyst reports for bristol-myers squibb, lockheed martinalphabet"
2019-09-23,google launches subscription service for select apps and games
2019-09-23,"google play pass to cost $1.99 a month for limited time, then go up to $4.99"
2019-09-23,google assistant workers will again listen to your audio if you approve
2019-09-20,"android circuit: galaxy s11 cancellation plans, huawei&quot;s mate 30 gamble,google confirms pixel 4"
2019-09-20,alphabet&quot;s wing to make walgreens&quot; drone deliveries in small virginia town
2019-09-20,"thinking about trading options or stock in alphabet, jpmorgan chase, netflix, nvidia, or tesla?"
2019-09-20,google eyes europe as an excellent expenditure in terms of data delivery
2019-09-19,alphabet&quot;s wing plans drone drug-store deliveries within a month
2019-09-19,"alphabet unit to make drone deliveries for walgreens, fedex in the u.s."
2019-09-19,"walgreens testing drone delivery with alphabet company, wing"
2019-09-18,alphabet (googl) outpaces stock market gains: what you should know
2019-09-18,"google roundup: regulatory matters, waymo, gm deal, employees"
2019-09-18,huawei&quot;s big test will be trying to sell a device with no google apps outside china
2019-09-18,3 reasons growth investors will love alphabet (googl)
2019-09-18,"the pixel watch that never was: an inside look at how google&quot;s smartwatch efforts beat apple to the punch, but then broke down and never recovered (goog, googl)"
2019-09-17,debating alphabet inc.
2019-09-16,google pays up in france
2019-09-13,"apple, facebook, amazon, google emails demanded in u.s. house panel probe"
2019-11-01,google wants safeguards for information in antitrust fight
2019-11-01,some employees chafe as google&quot;s new internal rules take hold
2019-11-01,"google buys fitbit for $2.1 billion, raising privacy concerns"
2019-11-01,"factbox: fight for fitness - with fitbit, google takes on xiaomi, apple, samsung"
2019-11-01,google taps fitness tracker market with $2.1 billion bid for fitbit
2019-11-01,it&quot;s official: google is scooping up fitbit
2019-11-01,regulators expected to make google sweat for fitbit deal approval
2019-11-01,google takes on wearables giants with $2.1 billion fitbit deal
2019-11-01,we just got our first look at what google&quot;s grand plans are for healthcare after it brought in a top doctor to lead its health team
2019-11-01,google is buying fitbit in a $2.1 billion deal to fight against the apple watch
2019-11-01,google enters wearables market with $2.1 billion fitbit deal
2019-11-01,"google to buy fitbit for $2.1 billion, take on apple in smartwatches"
2019-11-01,google will buy fitbit for $2.1b
2019-11-01,google to buy fitbit for $2.1 billion
2019-11-01,alphabet to acquire fitbit in $2.1 billion deal
2019-10-31,update 2-alphabet&quot;s sidewalk labs secures conditional nod for toronto smart city
2019-10-31,update 1-alphabet&quot;s sidewalk labs secures conditional nod for toronto smart city
2019-10-30,"alphabet&quot;s ""mixed"" quarter was better than it looks"
2019-10-30,is it smart for alphabet to buy fitbit?
2019-10-30,alphabet&quot;s earnings don&quot;t tell the whole story
2019-10-30,"the ratings game: google parent alphabet&quot;s stock falls, but wall street giddy despite big earnings miss"
2019-10-29,why does google want to buy fitbit?
2019-10-29,etfs in focus on alphabet&quot;s q3 results
2019-10-29,why alphabet stock fell after its q3 earnings report
2019-10-29,google is slowly figuring out how to make money outside of advertising
2019-10-29,"alphabet (googl) q3 earnings miss estimates, revenues beat"
2019-10-29,"alphabet, grubhub fall; general motors, xerox rise"
2019-10-29,hey google! sell-side sentiment solid after alphabet&quot;s q3 earnings disappoint
2019-10-29,google cloud pumps profits into parent company alphabet&quot;s bottom line
2019-10-29,the dow jones industrial average dips after weak earnings from google parent company
2019-10-29,alphabet reports disappointing q3 earnings
2019-10-29,"decker brands, bank ozk, alphabet and beyond meat highlighted as zacks bull and bear of the day"
2019-10-29,alphabet and fitbit: could this be the competition the wearables segment has been waitingfor?
2019-10-29,google sued for misleading australian users on location data
2019-10-29,alphabet inc (goog) (googl) q3 2019 earnings call transcript
2019-10-29,australian regulator files privacy suit against google alleging location data misuse
2019-10-29,australian regulator files lawsuit against google for data collection
2019-10-29,update 1-australian regulator files lawsuit against google for data collection
2019-10-29,"google&quot;s search for sales in cloud, hardware clip alphabet profit"
2019-10-29,"update 3-google&quot;s search for sales in cloud, hardware clip alphabet profit"
2019-10-28,alphabet earnings dented by spending on cloud business
2019-10-28,google parent alphabet falls short on third-quarter profit
2019-10-28,"google parent alphabet reportedly eyes fitbit acquisition, earnings miss expectations"
2019-10-28,alphabet misses profit estimates as google bets big on newer businesses
2019-10-28,update 2-alphabet misses profit estimates as google bets big on newer businesses
2019-10-28,update 1-alphabet third-quarter profit misses estimates
2019-10-28,"marketwatch.com: alphabet earnings miss, driving down shares 2%"
2019-10-28,alphabet third-quarter profit misses estimates
2019-10-28,alphabet shares fall on q3 earnings
2019-10-28,"google parent, alphabet, earnings miss, shares fall"
2019-10-28,"newswatch: alphabet earnings miss, driving down shares 2%"
2019-10-28,"live: here come alphabet&quot;s earnings (goog, googl)"
2019-10-28,"alphabet earnings miss, driving down shares 2%"
2019-10-28,"alphabet earnings reaction, housing data: 3 things to watch in tuesday&quot;s markets"
2019-10-28,what to watch in alphabet&quot;s q3
2019-10-28,alphabet makes offer to buy fitbit
2019-10-28,google parent alphabet is set to report 3rd-quarter earnings on monday. here&quot;s what wall street analysts are saying ahead of the results. (googl)
2019-10-28,exclusive: google owner alphabet in bid to buy fitbit
2019-11-30,exclusive: eu antitrust regulators say they are investigating google&#39;s data collection
2019-11-29,3 reasons google stadia could shake up the gaming industry
2019-11-29,this czech search engine was beating google until recently. it says google isn&quot;t playing fair
2019-11-28,"axel springer unit, others say google still playing unfairly, want eu to act"
2019-11-28,"update 1-axel springer unit, others say google still playing unfairly, want eu to act"
2019-11-28,shopping rivals urge eu to act against google for allegedly favoring own service
2019-11-28,shopping rivals urge eu to act against google for allegedly favouring own service
2019-11-27,disney continues its disney+ promotional blitz with google deal
2019-11-27,alphabet (googl) up 4.2% since last earnings report: can it continue?
2019-11-26,will alphabet really buy fitbit in 2020?
2019-11-26,"google fumbled the launch of its stadia gaming platform, but it might not matter"
2019-11-26,google fires four employee activists for &quot;data security breach&quot;
2019-11-25,"google fires four employees, citing data-security violations"
2019-11-25,"if you invested $10,000 in google&quot;s ipo, this is how much money you&quot;ve have now"
2019-11-24,"states&quot; probe of google expands into android, search"
2019-11-24,hedge funds are crazy about alphabet inc (googl)
2019-11-22,google workers protest company&quot;s &quot;brute force intimidation&quot;
2019-11-22,"any company that relies on google search to drive revenue is in trouble, says vc palihapitiya"
2019-11-21,apple won&quot;t tell congress how much search referral revenue it collects from google
2019-11-21,google restricts political advertising on its platform
2019-11-21,"update 4-google bars elections ads from using political leanings, voter data"
2019-11-21,"google bars elections ads from using political leanings, voter data"
2019-11-21,"update 3-google bars elections ads from using political leanings, voter data"
2019-11-21,"google, facebook at center of rising political-ad tensions"
2019-11-21,google to let sites block personalized ads under california privacy law
2019-11-21,update 2-google changes election ads policy to limit targeting
2019-11-20,muted launch for google&quot;s game-streaming service stadia
2019-11-20,"the zacks analyst blog highlights: amazon, apple, alphabet, sirius xm and spotify"
2019-11-20,"google launches stadia, bolsters initiatives in gaming space"
2019-11-20,vodafone to shift data processing &amp; storage to google cloud
2019-11-20,alphabet enters banking - betting big on millennial market
2019-11-20,netapp and google cloud advance strategic partnership to drive innovation in the cloud
2019-11-19,google enters gaming with cloud-based streaming service stadia
2019-11-19,"antitrust probe hears from google, apple, amazon & facebook"
2019-11-19,"google acquires cloudsimple, enhances cloud capabilities"
2019-11-19,"google stadia launches: here&quot;s what to know about price, games and more"
2019-11-19,"senate dems google, ascension companies to &quot;sing&quot; about nightingale"
2019-11-19,"u.s. congress seeks answers on patient privacy in google, ascension cloud deal"
2019-11-19,"u.s.congress seeks answers on patient privacy in google, ascension cloud deal"
2019-11-18,"top analyst reports for alphabet, amazonjohnsonjohnson"
2019-11-18,google&quot;s coming for your checking account
2019-11-18,how google&quot;s fitbit acquisition is already posing some problems
2019-11-18,why is google about to launch checking accounts for online users?
2019-11-15,stock alert: google is facing more legal scrutiny. investors don&quot;t seem worried.
2019-11-15,"stock market update: microsoft, alphabet set new highs"
2019-11-15,"the zacks analyst blog highlights: apple, facebook, alphabet and amazon"
2019-11-15,hush-hush blimp company launched by google co-founder signs sunnyvale lease
2019-11-15,google smart speaker sales plunged in q3
2019-11-14,"google checking account, facebook cross-platform payments"
2019-11-14,google antitrust probe to expand into android: cnbc
2019-11-14,google antitrust probe to expand into android - cnbc
2019-11-14,update 1-google antitrust probe to expand into android - cnbc
2019-11-14,google antitrust probe to expand into search and android - cnbc
2019-11-14,what wall street thinks of google cache
2019-11-14,"zacks market edge highlights: jpmorgan chase, bank of america, citigroup, apple and alphabet"
2019-12-31,rearranging the letters of alphabet
2019-12-30,why google is an underdog in the cloud race
2019-12-27,"microsoft, amazon, and alphabet stocks since the jedi award"
2019-12-26,is google amazon&quot;s biggest competitor?
2019-12-24,google boosts cloud gaming initiatives with typhoon buyout
2019-12-24,hedge fund favorites vs. alphabet inc (googl) in 2019
2019-12-24,dish network adds google nest hello to hopper and wally
2019-12-23,google buys typhoon studios to bolster stadia
2019-12-23,feature: alphabet is a top stock for 2020. here&quot;s why barron&quot;s likes it.
2019-12-22,google and ups both claim to be the first to receive faa approval for drone delivery: who&quot;s right?
2019-12-21,sundar pichai scores massive payday with promotion to alphabet ceo
2019-12-21,"alphabet grants pichai largest ever stock award, again"
2019-12-20,google&quot;s ceo set to get big raise now that he has two jobs
2019-12-20,"google&quot;s sundar pichai gets $240 million in stock grants, pushing take toward $1 billion"
2019-12-20,"update 1-alphabet grants pichai largest ever stock award, again"
2019-12-20,"alphabet grants pichai largest ever stock award, again"
2019-12-20,alphabet ceo sundar pichai adds to his stake
2019-12-20,"the zacks analyst blog highlights: nvidia, alphabet, teradyne, irobot and amazon"
2019-12-19,will regulators derail google&quot;s $2.1 billion takeover of fitbit?
2019-12-19,"apple, amazon &amp; alphabet alliance to boost smart home space"
2019-12-18,"apple, amazon, google partner to make smart home devices more compatible"
2019-12-18,"apple, google, amazon want one language for smart home devices"
2019-12-18,"update 1-apple, amazon, google partner to make smart home devices more compatible"
2019-12-18,"huawei p40 release date in march, to launch without google support"
2019-12-18,google settles &#39;longstanding&#39; tax dispute with australia
2019-12-18,google settles &quot;longstanding&quot; tax dispute with australia
2019-12-18,"google settles ""longstanding"" tax dispute with australia"
2019-12-17,google fires fifth activist employee in three weeks; complaint filed
2019-12-17,"google cloud challenges msft, amzn &amp; ibm in security space"
2019-12-17,what&quot;s youtube worth to alphabet? we may finally find out
2019-12-17,could google suffer the same fate as baidu?
2019-12-17,"apple, alphabet, dell, microsoft and tesla sued over congo cobalt mining exploitation"
2019-12-16,alphabet (googl) outpaces stock market gains: what you should know
2019-12-16,"google unveils transfer service, bolsters data transfer game"
2019-12-16,google&quot;s shopping comparison draws justice department scrutiny
2019-12-12,antitrust regulators are eyeing google&quot;s proposed fitbit acquisition
2019-12-11,"forget google stadia, this is the cloud gaming battle to watch"
2019-12-11,what is the first task for alphabet&quot;s new ceo?
2019-12-11,"facebook, google drop out of top 10 &quot;best places to work&quot;list"
2019-12-11,google hires alivecor chief medical officer for its health initiative
2019-12-10,alphabet&quot;s loon agrees airspace deal with uganda for internet balloon service
2020-02-01,disney and alphabet could put an end to the earnings recession
2020-02-01,marketwatch.com: disney and alphabet could put an end to the earnings recession
2020-01-31,alphabet earnings on deck
2020-01-31,google assistant is playing a key role in alphabet&quot;s 2020 strategy: here&quot;s how
2020-01-31,"china market opens, iowa caucuses, alphabet earnings: 3 things to watch for on monday"
2020-01-31,mystery trader bets alphabet could run 11% by march ahead of earnings
2020-01-31,"is alphabet&quot;s ""trillionaire"" or new-conglomerate status more important with earnings?"
2020-01-31,google-parent alphabet&quot;s stock falls enough to knock market cap below the trillion-dollar mark
2020-01-31,"thinking about trading options or stock in amazon.com, caterpillar, alphabet inc, paypal, or western digital corp?"
2020-01-30,better buy: facebook vs. alphabet&quot;s google
2020-01-30,fans seethe as google stadia keeps them in the dark
2020-01-30,3 ways activision blizzard benefits from google cloud partnership
2020-01-30,3 things that move alphabet&quot;s stock
2020-01-30,alphabet earnings: might google make a fourth quarter comeback?
2020-01-30,earnings watch: alphabet earnings preview: what is the path to remain a trillion-dollar company?
2020-01-29,alphabet (googl) gains as market dips: what you should know
2020-01-29,google temporarily shutting down all china offices
2020-01-29,update 1-google temporarily shutting down all china offices
2020-01-29,google temporarily shutting down all china offices: the verge
2020-01-29,google temporarily shutting down all china offices - the verge
2020-01-29,google shopping product executive leaves for cryptocurrency exchange coinbase
2020-01-29,google shopping product exec leaves for cryptocurrency exchange coinbase
2020-01-29,better buy: netflix vs. google
2020-01-29,why alphabet is a better buy than facebook
2020-01-28,has alphabet (googl) outpaced other computer and technology stocks this year?
2020-01-28,alphabet gets new street-high target
2020-01-28,"accenture and google cloud collaborate to help life sciences companies advance the discovery, development and delivery of innovative therapies"
2020-01-28,what&quot;s in the offing for alphabet&quot;s (googl) q4 earnings?
2020-01-28,netflix and alphabet: what&quot;s new?
2020-01-27,activision stock slips as it opts for google over amazon in gaming
2020-01-27,"top analyst upgrades and downgrades: alphabet, amazon, apple, biogen, chewy, comcast deere, facebook, intel, solaredge, wynn and more"
2020-01-27,mizuho lifts alphabet on ad growth
2020-01-27,&quot;we blew it&quot;: warren buffett admitted he messed up by not investing in google
2020-01-27,"stocks to watch: alphabet, boeing, discover, kraft heinz"
2020-01-27,the alphabet soup of responsible investing needs a good stir
2020-01-27,justice department and state ags to share information in google antitrust probe
2020-01-26,"u.s. state ags, justice department officials to meet and coordinate on google probe: sources"
2020-01-26,"corrected-update 1-u.s. state ags, justice dept officials to meet and coordinate on google probe- sources"
2020-01-26,"the wall street journal: meeting may set stage for state, federal google antitrust probes to merge"
2020-01-26,"update 1-u.s. state ags, justice dept officials to meet and coordinate on google probe- source"
2020-01-26,u.s. state attorneys general to meet justice officials to coordinate on google probe- wsj
2020-01-26,&quot;we blew it&quot;: warren buffett admitted he messed up by not investing in google
2020-01-24,alphabet close to $1500
2020-01-24,alphabet stock has risen 10% since latest france fine
2020-01-24,alphabet gets new street-high on ad strength
2020-01-23,alphabet (googl) gains but lags market: what you should know
2020-02-28,google employee who was at zurich office tests positive for coronavirus
2020-02-28,"tech daily: coronavirus, google win &amp; more"
2020-02-28,it&quot;s now clear: fitbit is in serious trouble without google
2020-02-27,google is buying its way into cloud computing contention
2020-02-27,google cloud puts amazon and microsoft on notice
2020-02-27,google&quot;s invite media acquisition is just the type of deal regulators are looking at
2020-02-27,"google, facebook and others not bound by first amendment, judge rules"
2020-02-26,better buy: ibm vs. google
2020-02-26,google just pulled the plug on this controversial chinese app maker
2020-02-26,"google to invest over $10 billion in 2020 on u.s. data centers, offices"
2020-02-26,"google to invest over $10 bln in 2020 on u.s. data centers, offices"
2020-02-26,why has google&quot;s stock jumped 85% in 3 years?
2020-02-25,apple and google are suddenly battling over maps
2020-02-24,alphabet q4 2019 earnings: a warning for long-term investors
2020-02-24,"feature: alphabet, amazon see market caps fall below $1 trillion as coronavirus fears trigger tech selloff"
2020-02-24,"thinking about trading options or stock in caterpillar, costco, e*trade, alphabet, or nvidia?"
2020-02-24,"stocks to watch: intuit, alphabet, pepsico, fox, comcast"
2020-02-24,google warns new huawei phone owners against sideloading gmail and youtube
2020-02-24,"alphabet misses on revenue, but stock stabilizes"
2020-02-21,european data regulators are worried about google buying fitbit
2020-02-21,"new mexico accuses google of violating children&quot;s data privacy, files lawsuit"
2020-02-21,new mexico ag sues google for collecting school kids&quot; personal data
2020-02-21,update 2-new mexico ag sues google for collecting school kids&quot; personal data
2020-02-20,new mexico ag sues google for collecting personal data of school children
2020-02-20,fitbit earnings show worst holiday sales performance since ipo amid google acquisition
2020-02-20,"google vs. oracle, ellison and trump"
2020-02-20,"eu privacy body warns of privacy risks in google, fitbit deal"
2020-02-20,"morgan stanley buys e*trade, also alphabet, sam adams, invitae and synopsys"
2020-02-20,google is under scrutiny again as feds look into allegations of pregnancy discrimination
2020-02-20,alphabet&quot;s cash balance exceeds $115bn - cash hoarding will likely continue
2020-02-20,"google, facebook, and twitter face international fines"
2020-02-20,"europe unveils its new digital strategy. here&quot;s what it means for facebook, google owner alphabet, and amazon"
2020-02-19,google faces a new investigation into whether it discriminated against a pregnant employee
2020-02-19,airborne wind energy in doubt as google parent drops makani
2020-02-19,google cloud buys cornerstone technology for undisclosed amount
2020-02-19,"the mormon church&quot;s secretive $100 billion fund revealed huge stakes in apple, google, and microsoft. here are its 10 biggest holdings."
2020-02-19,"europe unveils new digital strategy that will restrict tech giants and hurt facebook, google owner alphabet, and amazon"
2020-02-19,did activision blizzard abandon nvidia for google stadia?
2020-02-19,google parent alphabet to quit power generating kite company
2020-02-19,alphabet pulls plug on energy kite company
2020-02-19,google announces first additions to stadia gaming service since its launch
2020-02-18,job cuts come to google cloud as it refocuses and restructures
2020-02-18,"google parent company alphabet shuts down kite-power company, report says     - cnet"
2020-02-18,alphabet shuts down power kites moonshot project
2020-02-18,better buy: apple vs. google
2020-02-17,alphabet is just getting started: youtube and cloud to send shares higher
2020-02-17,why is google cutting jobs in its cloud unit?
2020-02-17,there&quot;s a strong case for google to double down on share repurchases
2020-02-16,"google plans to offer a free tier for its stadia game streaming service within ""the next few months"""
2020-02-14,google in talks with publishers to pay for premium news content: wsj
2020-02-14,"the ftc&quot;s latest shot at the tech giants has opened up an unexpected front in the war to constrain apple, amazon, google, microsoft, and facebook (goog, aapl, msft, amzn, fb)"
2020-02-14,update 1-google in talks with publishers to pay for premium news content - wsj
2020-02-14,why alphabet is even cheaper than you think
2020-04-01,"why alphabet, snap, and splunk all went kerplunk today"
2020-04-01,facebook and google seek to delay paying india&quot;s digital tax
2020-04-01,is alphabet stock attractive for bargain hunters right now?
2020-04-01,"amazon, alphabet and microsoft: cheap compared to significant growth in cloud services"
2020-03-31,alphabet (googl) gains as market dips: what you should know
2020-03-31,google cloud ceo says video-conferencing use is soaring into the clouds
2020-03-31,"the zacks analyst blog highlights: alphabet, procter &amp; gamble, philip morris, novo nordisk and tesla"
2020-03-31,bmo capital favors alphabet stock over facebook
2020-03-31,inside google&quot;s $800 million covid-19 relief package
2020-03-31,better buy: mercadolibre vs. alphabet
2020-03-31,"google just got upgraded, should you buy?"
2020-03-30,"top analyst reports for alphabet, proctergamblephilip morris"
2020-03-30,google cancels its popular april fool&quot;s jokes for 2020
2020-03-30,alphabet: a proven resilient stock selling at a discount
2020-03-30,alphabet&quot;s google to donate $800m to combat coronavirus
2020-03-30,"top analyst upgrades and downgrades: alphabet, amazon, amgen, cerner, ebay, gap, nike, nucor, p&g, tjx, viacomcbs and more"
2020-03-30,alphabet stock rises after bmo upgrade
2020-03-30,alphabet upgraded on recovery positioning
2020-03-28,google-parent alphabet to donate $800 million in response to coronavirus crisis
2020-03-27,google pledges more than $800 million in covid-19 aid including google ad credits
2020-03-27,google-parent alphabet to donate $800 million in response to coronavirus crisis
2020-03-27,"google, oracle and trump put on supreme court hold by virus"
2020-03-27,"alphabet inc - ordinary shares -&quot;s (googl, $1,162.92) moving average convergence divergence (macd) histogram just turned positive"
2020-03-27,"alphabet inc - ordinary shares -&quot;s (goog, $1,161.75) moving average convergence divergence (macd) histogram just turned positive"
2020-03-27,alphabet ramps up coronavirus testing via verily
2020-03-26,alphabet target cut on weaker ad environment
2020-03-25,alphabet: the digital ad leader
2020-03-25,facebook and google to see advertising slow due to coronavirus
2020-03-25,facebook warning shows threat to google as ad budgets shrink
2020-03-25,google gives 60-day extension to all contractors due to pandemic
2020-03-24,alphabet: selling at 50% discount
2020-03-24,alphabet&quot;s youtube lowers streaming speeds across the globe
2020-03-24,"the zacks analyst blog highlights: alphabet, kroger, ingles markets and blue apron"
2020-03-24,google&quot;s next chromecast could look more like a roku box
2020-03-24,the bottom fishing club: alphabet
2020-03-24,google surveys users for coronavirus symptoms to help researchers forecast spread
2020-03-24,google asks users about symptoms for carnegie mellon coronavirus forecasting effort
2020-03-23,"alphabet&quot;s waymo expands operations pause in detroit, phoenix"
2020-03-23,coronavirus pandemic slows down alphabet&quot;s other bets
2020-03-23,alphabet&quot;s google launches coronavirus website in the u.s.
2020-03-23,"barron&quot;s: a good time to buy alphabet, amazon, apple, microsoft, facebook"
2020-03-21,google launches coronavirus website in the united states
2020-03-20,google cancels annual developer conference on coronavirus fears
2020-03-20,google cuts price of stadia cloud gaming service
2020-03-20,google just made sure it&quot;s going to win the smart tv war
2020-03-20,ex-uber executive pleads guilty to stealing google&quot;s trade secrets
2020-05-01,google etfs gain despite mixed earnings amid coronavirus crisis
2020-05-01,alphabet: finding the truth (fair value)
2020-05-01,"zoom avoids google cloud, rivalry intensifies"
